delivery_id,order_id,route_date,route_zone,scheduled_window,delivered_at,status,temperature_flag,replacement_required,driver_notes
DEL-21539,ORD-11681,2026-05-07,columbus-outer,15:00-17:00,2026-05-07T16:13:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-21540,ORD-11682,2025-11-11,south-belt,15:00-17:00,2025-11-11T19:18:00,delivered_late,stable,true,direct handoff; acclimation note reviewed
DEL-21541,ORD-11683,2025-11-19,south-belt,15:00-17:00,2025-11-19T17:51:00,delivered_late,warm,true,direct handoff; acclimation note reviewed
DEL-21542,ORD-11684,2025-11-19,south-belt,12:00-14:00,2025-11-19T14:05:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21543,ORD-11689,2026-03-15,south-belt,12:00-14:00,2026-03-15T14:00:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21544,ORD-11691,2026-05-12,south-belt,12:00-14:00,2026-05-12T17:20:00,missed_window,warm,true,customer not available during first attempt; second pass pushed outside safe window
DEL-21545,ORD-11695,2026-02-06,west-lake,11:00-13:00,2026-02-06T14:56:00,delivered_late,stable,true,rush add-on after route packed
DEL-21546,ORD-11696,2026-02-08,west-lake,10:00-12:00,2026-02-08T11:50:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21547,ORD-11697,2026-04-13,west-lake,10:00-12:00,2026-04-13T11:34:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21548,ORD-11700,2026-02-08,louisville-river,11:00-13:00,2026-02-08T12:52:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21549,ORD-11702,2026-02-23,louisville-river,11:00-13:00,2026-02-23T12:04:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21550,ORD-11705,2026-03-16,louisville-river,11:00-13:00,2026-03-16T12:42:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21551,ORD-11707,2025-12-02,south-belt,15:00-17:00,2025-12-02T16:06:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-21552,ORD-11708,2026-01-19,south-belt,11:00-13:00,2026-01-19T12:47:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21553,ORD-11709,2026-01-26,south-belt,10:00-12:00,2026-01-26T13:33:00,delivered_late,cold_snap,true,cold pack held longer than expected due traffic
DEL-21554,ORD-11710,2026-02-24,south-belt,12:00-14:00,2026-02-24T17:50:00,missed_window,cold_snap,true,customer not available during first attempt; second pass pushed outside safe window
DEL-21555,ORD-11711,2026-04-07,south-belt,12:00-14:00,2026-04-07T19:09:00,missed_window,stable,false,rush add-on after route packed
DEL-21556,ORD-11712,2026-04-18,south-belt,11:00-13:00,2026-04-18T11:52:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-21557,ORD-11713,2026-04-21,south-belt,11:00-13:00,2026-04-21T12:10:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21558,ORD-11714,2025-11-05,dayton-core,15:00-17:00,2025-11-05T17:07:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-21559,ORD-11716,2026-01-06,dayton-core,10:00-12:00,2026-01-06T13:43:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-21560,ORD-11717,2026-01-20,dayton-core,11:00-13:00,2026-01-20T14:38:00,delivered_late,stable,true,direct handoff; acclimation note reviewed
DEL-21561,ORD-11718,2026-02-28,dayton-core,11:00-13:00,2026-02-28T12:30:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21562,ORD-11721,2025-12-02,south-belt,10:00-12:00,2025-12-02T13:37:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-21563,ORD-11722,2025-12-25,south-belt,15:00-17:00,2025-12-25T16:56:00,delivered,high_heat,false,bag temperature elevated on arrival
DEL-21564,ORD-11723,2026-02-18,south-belt,15:00-17:00,2026-02-18T18:22:00,delivered_late,cold_snap,true,cold pack held longer than expected due traffic
DEL-21565,ORD-11724,2026-02-21,south-belt,12:00-14:00,2026-02-21T13:32:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21566,ORD-11725,2026-02-21,south-belt,15:00-17:00,2026-02-21T22:40:00,missed_window,stable,false,customer not available during first attempt; second pass pushed outside safe window
DEL-21567,ORD-11727,2025-12-01,east-clinic,10:00-12:00,2025-12-01T11:07:00,delivered,high_heat,false,bag temperature elevated on arrival
DEL-21568,ORD-11728,2026-01-31,east-clinic,12:00-14:00,2026-01-31T18:10:00,missed_window,stable,true,customer not available during first attempt; second pass pushed outside safe window
DEL-21569,ORD-11729,2026-02-15,east-clinic,15:00-17:00,2026-02-15T16:25:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21570,ORD-11730,2026-02-22,east-clinic,12:00-14:00,2026-02-22T13:10:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21571,ORD-11731,2026-02-23,east-clinic,15:00-17:00,2026-02-23T16:43:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21572,ORD-11732,2026-03-31,east-clinic,10:00-12:00,2026-03-31T14:03:00,delivered_late,stable,true,rush add-on after route packed
DEL-21573,ORD-11734,2025-11-21,south-belt,10:00-12:00,2025-11-21T11:37:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-21574,ORD-11736,2026-01-09,south-belt,15:00-17:00,2026-01-09T18:44:00,delivered_late,cold_snap,true,cold pack held longer than expected due traffic
DEL-21575,ORD-11737,2026-02-11,south-belt,12:00-14:00,2026-02-11T18:14:00,missed_window,cold_snap,true,customer not available during first attempt; second pass pushed outside safe window
DEL-21576,ORD-11738,2026-03-31,south-belt,15:00-17:00,2026-03-31T18:46:00,delivered_late,stable,true,direct handoff; acclimation note reviewed
DEL-21577,ORD-11739,2026-04-15,south-belt,15:00-17:00,2026-04-15T18:01:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-21578,ORD-11740,2025-11-24,south-belt,12:00-14:00,2025-11-24T13:26:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21579,ORD-11741,2025-12-02,south-belt,10:00-12:00,2025-12-02T18:14:00,missed_window,stable,false,customer not available during first attempt; second pass pushed outside safe window
DEL-21580,ORD-11742,2025-12-10,south-belt,12:00-14:00,2025-12-10T13:46:00,delivered,high_heat,false,bag temperature elevated on arrival
DEL-21581,ORD-11743,2025-12-10,south-belt,15:00-17:00,2025-12-10T20:04:00,missed_window,high_heat,true,customer not available during first attempt; second pass pushed outside safe window
DEL-21582,ORD-11744,2026-02-26,south-belt,12:00-14:00,2026-02-26T15:29:00,delivered_late,stable,false,rush add-on after route packed
DEL-21583,ORD-11745,2026-03-14,south-belt,12:00-14:00,2026-03-14T16:49:00,missed_window,stable,false,customer not available during first attempt; second pass pushed outside safe window
DEL-21584,ORD-11747,2026-04-10,south-belt,11:00-13:00,2026-04-10T12:25:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-21585,ORD-11748,2026-04-16,south-belt,15:00-17:00,2026-04-16T19:46:00,missed_window,warm,true,customer not available during first attempt; second pass pushed outside safe window
DEL-21586,ORD-11751,2026-03-30,west-lake,15:00-17:00,2026-03-30T16:48:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21587,ORD-11752,2026-04-06,west-lake,12:00-14:00,2026-04-06T13:29:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21588,ORD-11753,2025-11-17,south-belt,15:00-17:00,2025-11-17T16:20:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21589,ORD-11754,2025-12-14,south-belt,10:00-12:00,2025-12-14T11:21:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21590,ORD-11755,2026-02-21,south-belt,15:00-17:00,2026-02-21T17:27:00,delivered_late,cold_snap,true,cold pack held longer than expected due traffic
DEL-21591,ORD-11756,2026-02-25,south-belt,15:00-17:00,2026-02-25T16:33:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21592,ORD-11757,2026-03-07,south-belt,12:00-14:00,2026-03-07T15:11:00,delivered_late,stable,true,direct handoff; acclimation note reviewed
DEL-21593,ORD-11760,2026-05-05,south-belt,10:00-12:00,2026-05-05T14:35:00,missed_window,warm,true,customer not available during first attempt; second pass pushed outside safe window
DEL-21594,ORD-11761,2025-12-12,west-lake,15:00-17:00,2025-12-12T17:16:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21595,ORD-11762,2026-01-19,west-lake,10:00-12:00,2026-01-19T11:54:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21596,ORD-11763,2026-01-27,west-lake,11:00-13:00,2026-01-27T12:30:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21597,ORD-11765,2026-03-03,west-lake,12:00-14:00,2026-03-03T13:48:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21598,ORD-11767,2026-03-12,columbus-outer,15:00-17:00,2026-03-12T16:35:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21599,ORD-11768,2026-03-31,columbus-outer,11:00-13:00,2026-03-31T12:05:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21600,ORD-11769,2026-04-14,columbus-outer,10:00-12:00,2026-04-14T11:51:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21601,ORD-11771,2025-12-16,dayton-core,10:00-12:00,2025-12-16T11:23:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21602,ORD-11772,2026-03-29,dayton-core,15:00-17:00,2026-03-29T19:03:00,delivered_late,stable,true,rush add-on after route packed
DEL-21603,ORD-11773,2026-04-03,dayton-core,12:00-14:00,2026-04-03T17:56:00,missed_window,warm,true,customer not available during first attempt; second pass pushed outside safe window
DEL-21604,ORD-11774,2026-04-04,dayton-core,10:00-12:00,2026-04-04T13:55:00,delivered_late,warm,true,direct handoff; acclimation note reviewed
DEL-21605,ORD-11775,2025-11-16,west-lake,15:00-17:00,2025-11-16T16:46:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21606,ORD-11776,2025-11-18,west-lake,15:00-17:00,2025-11-18T16:42:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21607,ORD-11778,2025-12-08,west-lake,11:00-13:00,2025-12-08T12:16:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21608,ORD-11779,2025-12-14,west-lake,12:00-14:00,2025-12-14T14:03:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21609,ORD-11782,2026-04-15,west-lake,10:00-12:00,2026-04-15T10:58:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-21610,ORD-11783,2025-11-06,east-clinic,15:00-17:00,2025-11-06T18:52:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-21611,ORD-11784,2025-11-06,east-clinic,10:00-12:00,2025-11-06T11:27:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21612,ORD-11786,2025-11-29,east-clinic,11:00-13:00,2025-11-29T13:02:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21613,ORD-11788,2026-02-04,east-clinic,12:00-14:00,2026-02-04T13:36:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21614,ORD-11791,2025-11-13,columbus-outer,12:00-14:00,2025-11-13T13:40:00,delivered,high_heat,false,bag temperature elevated on arrival
DEL-21615,ORD-11793,2025-12-03,columbus-outer,10:00-12:00,2025-12-03T11:38:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21616,ORD-11794,2025-12-08,columbus-outer,11:00-13:00,2025-12-08T12:48:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21617,ORD-11795,2026-01-11,columbus-outer,12:00-14:00,2026-01-11T13:41:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21618,ORD-11796,2026-02-12,columbus-outer,11:00-13:00,2026-02-12T12:36:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21619,ORD-11798,2026-04-17,columbus-outer,10:00-12:00,2026-04-17T13:44:00,delivered_late,stable,true,direct handoff; acclimation note reviewed
DEL-21620,ORD-11799,2026-04-30,columbus-outer,10:00-12:00,2026-04-30T11:59:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21621,ORD-11802,2025-12-19,south-belt,10:00-12:00,2025-12-19T17:48:00,missed_window,high_heat,true,customer not available during first attempt; second pass pushed outside safe window
DEL-21622,ORD-11803,2026-01-01,south-belt,10:00-12:00,2026-01-01T11:47:00,delivered,cold_snap,false,cold pack held longer than expected due traffic
DEL-21623,ORD-11804,2026-01-14,south-belt,10:00-12:00,2026-01-14T11:25:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21624,ORD-11805,2026-02-20,south-belt,10:00-12:00,2026-02-20T13:16:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-21625,ORD-11807,2026-05-08,south-belt,15:00-17:00,2026-05-08T18:23:00,delivered_late,stable,true,direct handoff; acclimation note reviewed
DEL-21626,ORD-11808,2025-12-19,dayton-core,11:00-13:00,2025-12-19T12:32:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21627,ORD-11809,2025-12-22,dayton-core,12:00-14:00,2025-12-22T13:41:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21628,ORD-11810,2025-12-25,dayton-core,12:00-14:00,2025-12-25T13:59:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21629,ORD-11812,2026-01-06,dayton-core,12:00-14:00,2026-01-06T13:22:00,delivered,cold_snap,false,cold pack held longer than expected due traffic
DEL-21630,ORD-11813,2026-01-08,dayton-core,11:00-13:00,2026-01-08T12:22:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21631,ORD-11814,2026-02-02,dayton-core,10:00-12:00,2026-02-02T11:35:00,delivered,cold_snap,false,cold pack held longer than expected due traffic
DEL-21632,ORD-11815,2026-02-11,dayton-core,10:00-12:00,2026-02-11T11:45:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21633,ORD-11816,2026-04-06,dayton-core,11:00-13:00,2026-04-06T14:16:00,delivered_late,warm,true,direct handoff; acclimation note reviewed
DEL-21634,ORD-11817,2026-04-27,dayton-core,11:00-13:00,2026-04-27T12:20:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21635,ORD-11818,2025-11-21,west-lake,11:00-13:00,2025-11-21T11:58:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-21636,ORD-11819,2025-12-10,west-lake,10:00-12:00,2025-12-10T11:27:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-21637,ORD-11820,2025-12-20,west-lake,15:00-17:00,2025-12-20T16:16:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21638,ORD-11821,2026-01-18,west-lake,15:00-17:00,2026-01-18T16:15:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21639,ORD-11822,2026-03-10,west-lake,12:00-14:00,2026-03-10T13:25:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21640,ORD-11823,2026-03-09,west-lake,15:00-17:00,2026-03-09T16:55:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21641,ORD-11824,2026-03-17,west-lake,11:00-13:00,2026-03-17T12:42:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21642,ORD-11825,2026-03-23,west-lake,11:00-13:00,2026-03-23T13:48:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-21643,ORD-11826,2025-12-07,north-river,12:00-14:00,2025-12-07T13:46:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21644,ORD-11827,2025-12-25,north-river,10:00-12:00,2025-12-25T17:36:00,missed_window,warm,true,rush add-on after route packed
DEL-21645,ORD-11828,2026-01-25,north-river,11:00-13:00,2026-01-25T12:09:00,delivered,cold_snap,false,cold pack held longer than expected due traffic
DEL-21646,ORD-11829,2026-03-12,north-river,12:00-14:00,2026-03-12T13:32:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21647,ORD-11832,2026-01-07,east-clinic,10:00-12:00,2026-01-07T13:14:00,delivered_late,stable,false,rush add-on after route packed
DEL-21648,ORD-11833,2026-02-25,east-clinic,10:00-12:00,2026-02-25T11:55:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21649,ORD-11834,2026-03-24,east-clinic,10:00-12:00,2026-03-24T11:17:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21650,ORD-11835,2026-04-26,east-clinic,15:00-17:00,2026-04-26T16:37:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21651,ORD-11836,2025-11-22,north-river,11:00-13:00,2025-11-22T12:16:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21652,ORD-11837,2025-12-05,north-river,11:00-13:00,2025-12-05T13:37:00,delivered_late,warm,true,direct handoff; acclimation note reviewed
DEL-21653,ORD-11838,2025-12-28,north-river,10:00-12:00,2025-12-28T11:08:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-21654,ORD-11839,2026-01-08,north-river,12:00-14:00,2026-01-08T13:33:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21655,ORD-11840,2026-01-26,north-river,10:00-12:00,2026-01-26T11:39:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21656,ORD-11841,2026-01-27,north-river,10:00-12:00,2026-01-27T13:32:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-21657,ORD-11843,2026-03-07,north-river,11:00-13:00,2026-03-07T12:58:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-21658,ORD-11844,2026-03-19,north-river,11:00-13:00,2026-03-19T14:18:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-21659,ORD-11846,2025-12-28,louisville-river,11:00-13:00,2025-12-28T15:21:00,delivered_late,warm,true,direct handoff; acclimation note reviewed
DEL-21660,ORD-11848,2026-03-01,louisville-river,12:00-14:00,2026-03-01T13:35:00,delivered,stable,false,direct handoff; acclimation note reviewed
