visit_id,customer_id,service_date,service_type,technician_name,issue_found,followup_required,visit_value,notes
VIS-30938,CUST-0382,2025-11-12,monthly_maintenance,Rosa Kim,filter sock clogged,false,420,service visit should feel routine and stabilize the account
VIS-30939,CUST-0382,2025-12-13,monthly_maintenance,Luis Mendez,top-off reservoir running dry,false,420,service visit should feel routine and stabilize the account
VIS-30940,CUST-0382,2026-01-09,monthly_maintenance,Nora Bell,filter sock clogged,true,420,service visit should feel routine and stabilize the account
VIS-30941,CUST-0382,2026-02-06,monthly_maintenance,Mei Chen,sump evaporation swings,false,420,service visit should feel routine and stabilize the account
VIS-30942,CUST-0382,2026-03-08,monthly_maintenance,Mei Chen,top-off reservoir running dry,false,420,service visit should feel routine and stabilize the account
VIS-30943,CUST-0382,2026-04-07,monthly_maintenance,Mei Chen,top-off reservoir running dry,true,420,service visit should feel routine and stabilize the account
VIS-30944,CUST-0382,2026-05-08,monthly_maintenance,Rosa Kim,sump evaporation swings,true,420,service visit should feel routine and stabilize the account
VIS-30945,CUST-0383,2025-11-10,monthly_maintenance,Rosa Kim,filter sock clogged,false,420,service visit should feel routine and stabilize the account
VIS-30946,CUST-0383,2025-12-11,monthly_maintenance,Luis Mendez,top-off reservoir running dry,false,420,service visit should feel routine and stabilize the account
VIS-30947,CUST-0383,2026-01-08,monthly_maintenance,Nora Bell,top-off reservoir running dry,true,420,service visit should feel routine and stabilize the account
VIS-30948,CUST-0383,2026-02-03,monthly_maintenance,Rosa Kim,sump evaporation swings,false,420,service visit should feel routine and stabilize the account
VIS-30949,CUST-0383,2026-03-03,monthly_maintenance,Nora Bell,feeding schedule drifted between staff,false,420,service visit should feel routine and stabilize the account
VIS-30950,CUST-0383,2026-04-02,monthly_maintenance,Nora Bell,sump evaporation swings,true,420,service visit should feel routine and stabilize the account
VIS-30951,CUST-0383,2026-05-03,monthly_maintenance,Ari Patel,top-off reservoir running dry,false,420,service visit should feel routine and stabilize the account
VIS-30952,CUST-0384,2025-11-13,monthly_maintenance,Luis Mendez,feeding schedule drifted between staff,true,420,service visit should feel routine and stabilize the account
VIS-30953,CUST-0384,2025-12-14,monthly_maintenance,Ari Patel,filter sock clogged,false,420,service visit should feel routine and stabilize the account
VIS-30954,CUST-0384,2026-01-12,monthly_maintenance,Ari Patel,sump evaporation swings,false,420,service visit should feel routine and stabilize the account
VIS-30955,CUST-0384,2026-02-09,monthly_maintenance,Nora Bell,feeding schedule drifted between staff,false,420,service visit should feel routine and stabilize the account
VIS-30956,CUST-0384,2026-03-07,monthly_maintenance,Ari Patel,filter sock clogged,false,420,service visit should feel routine and stabilize the account
VIS-30957,CUST-0384,2026-04-04,monthly_maintenance,Rosa Kim,feeding schedule drifted between staff,false,420,service visit should feel routine and stabilize the account
VIS-30958,CUST-0384,2026-05-04,monthly_maintenance,Nora Bell,filter sock clogged,false,420,service visit should feel routine and stabilize the account
VIS-30959,CUST-0385,2025-11-04,monthly_maintenance,Mei Chen,restaurant manager escalated appearance concerns same day,true,420,service visit should feel routine and stabilize the account
VIS-30960,CUST-0385,2025-12-01,monthly_maintenance,Rosa Kim,water clarity dipped before evening event,false,420,service visit should feel routine and stabilize the account
VIS-30961,CUST-0385,2025-12-02,emergency_rescue,Ari Patel,display fish looked stressed under event lighting,true,295,service visit should feel routine and stabilize the account
VIS-30962,CUST-0385,2026-01-01,monthly_maintenance,Mei Chen,restaurant manager escalated appearance concerns same day,true,420,service visit should feel routine and stabilize the account
VIS-30963,CUST-0385,2026-01-05,emergency_rescue,Luis Mendez,water clarity dipped before evening event,false,295,service visit should feel routine and stabilize the account
VIS-30964,CUST-0385,2026-01-29,monthly_maintenance,Rosa Kim,restaurant manager escalated appearance concerns same day,true,420,service visit should feel routine and stabilize the account
VIS-30965,CUST-0385,2026-02-27,monthly_maintenance,Luis Mendez,display fish looked stressed under event lighting,false,420,service visit should feel routine and stabilize the account
VIS-30966,CUST-0385,2026-03-09,emergency_rescue,Ari Patel,display fish looked stressed under event lighting,true,295,service visit should feel routine and stabilize the account
VIS-30967,CUST-0385,2026-03-30,monthly_maintenance,Nora Bell,display fish looked stressed under event lighting,true,420,service visit should feel routine and stabilize the account
VIS-30968,CUST-0385,2026-04-02,emergency_rescue,Luis Mendez,restaurant manager escalated appearance concerns same day,true,295,service visit should feel routine and stabilize the account
VIS-30969,CUST-0385,2026-04-28,monthly_maintenance,Mei Chen,restaurant manager escalated appearance concerns same day,true,420,service visit should feel routine and stabilize the account
VIS-30970,CUST-0386,2025-11-14,monthly_maintenance,Nora Bell,sump evaporation swings,false,420,service visit should feel routine and stabilize the account
VIS-30971,CUST-0386,2025-12-14,monthly_maintenance,Nora Bell,top-off reservoir running dry,true,420,service visit should feel routine and stabilize the account
VIS-30972,CUST-0386,2026-01-14,monthly_maintenance,Rosa Kim,filter sock clogged,false,420,service visit should feel routine and stabilize the account
VIS-30973,CUST-0386,2026-02-11,monthly_maintenance,Ari Patel,feeding schedule drifted between staff,false,420,service visit should feel routine and stabilize the account
VIS-30974,CUST-0386,2026-03-09,monthly_maintenance,Nora Bell,top-off reservoir running dry,false,420,service visit should feel routine and stabilize the account
VIS-30975,CUST-0386,2026-04-04,monthly_maintenance,Nora Bell,filter sock clogged,true,420,service visit should feel routine and stabilize the account
VIS-30976,CUST-0386,2026-05-01,monthly_maintenance,Rosa Kim,filter sock clogged,false,420,service visit should feel routine and stabilize the account
VIS-30977,CUST-0387,2025-11-11,monthly_maintenance,Ari Patel,sump evaporation swings,true,420,service visit should feel routine and stabilize the account
VIS-30978,CUST-0387,2025-12-07,monthly_maintenance,Luis Mendez,feeding schedule drifted between staff,true,420,service visit should feel routine and stabilize the account
VIS-30979,CUST-0387,2026-01-02,monthly_maintenance,Rosa Kim,top-off reservoir running dry,false,420,service visit should feel routine and stabilize the account
VIS-30980,CUST-0387,2026-02-01,monthly_maintenance,Rosa Kim,top-off reservoir running dry,false,420,service visit should feel routine and stabilize the account
VIS-30981,CUST-0387,2026-03-01,monthly_maintenance,Luis Mendez,filter sock clogged,false,420,service visit should feel routine and stabilize the account
VIS-30982,CUST-0387,2026-03-27,monthly_maintenance,Luis Mendez,feeding schedule drifted between staff,true,420,service visit should feel routine and stabilize the account
VIS-30983,CUST-0387,2026-04-25,monthly_maintenance,Nora Bell,feeding schedule drifted between staff,false,420,service visit should feel routine and stabilize the account
VIS-30984,CUST-0388,2025-11-12,monthly_maintenance,Rosa Kim,sump evaporation swings,true,420,service visit should feel routine and stabilize the account
VIS-30985,CUST-0388,2025-12-08,monthly_maintenance,Mei Chen,feeding schedule drifted between staff,false,420,service visit should feel routine and stabilize the account
VIS-30986,CUST-0388,2026-01-04,monthly_maintenance,Rosa Kim,filter sock clogged,true,420,service visit should feel routine and stabilize the account
VIS-30987,CUST-0388,2026-02-01,monthly_maintenance,Rosa Kim,filter sock clogged,false,420,service visit should feel routine and stabilize the account
VIS-30988,CUST-0388,2026-03-04,monthly_maintenance,Luis Mendez,feeding schedule drifted between staff,true,420,service visit should feel routine and stabilize the account
VIS-30989,CUST-0388,2026-03-31,monthly_maintenance,Luis Mendez,filter sock clogged,false,420,service visit should feel routine and stabilize the account
VIS-30990,CUST-0388,2026-04-29,monthly_maintenance,Ari Patel,feeding schedule drifted between staff,false,420,service visit should feel routine and stabilize the account
VIS-30991,CUST-0389,2025-11-12,monthly_maintenance,Ari Patel,top-off reservoir running dry,false,420,service visit should feel routine and stabilize the account
VIS-30992,CUST-0389,2025-12-10,monthly_maintenance,Rosa Kim,sump evaporation swings,false,420,service visit should feel routine and stabilize the account
VIS-30993,CUST-0389,2026-01-08,monthly_maintenance,Nora Bell,sump evaporation swings,true,420,service visit should feel routine and stabilize the account
VIS-30994,CUST-0389,2026-02-05,monthly_maintenance,Mei Chen,filter sock clogged,false,420,service visit should feel routine and stabilize the account
VIS-30995,CUST-0389,2026-03-03,monthly_maintenance,Nora Bell,feeding schedule drifted between staff,true,420,service visit should feel routine and stabilize the account
VIS-30996,CUST-0389,2026-03-30,monthly_maintenance,Rosa Kim,feeding schedule drifted between staff,false,420,service visit should feel routine and stabilize the account
VIS-30997,CUST-0389,2026-04-29,monthly_maintenance,Mei Chen,top-off reservoir running dry,false,420,service visit should feel routine and stabilize the account
VIS-30998,CUST-0390,2025-11-03,monthly_maintenance,Nora Bell,office manager asked for simpler weekly checklist,false,420,service visit should feel routine and stabilize the account
VIS-30999,CUST-0390,2025-12-01,monthly_maintenance,Ari Patel,office manager asked for simpler weekly checklist,true,420,service visit should feel routine and stabilize the account
VIS-31000,CUST-0390,2025-12-28,monthly_maintenance,Rosa Kim,office manager asked for simpler weekly checklist,true,420,service visit should feel routine and stabilize the account
VIS-31001,CUST-0390,2026-01-24,monthly_maintenance,Luis Mendez,staff fed tank twice and water looked cloudy,false,420,service visit should feel routine and stabilize the account
VIS-31002,CUST-0390,2026-02-23,monthly_maintenance,Nora Bell,building access delayed until front desk opened,true,420,service visit should feel routine and stabilize the account
VIS-31003,CUST-0390,2026-03-24,monthly_maintenance,Rosa Kim,building access delayed until front desk opened,true,420,service visit should feel routine and stabilize the account
VIS-31004,CUST-0390,2026-04-20,monthly_maintenance,Nora Bell,office manager asked for simpler weekly checklist,false,420,service visit should feel routine and stabilize the account
VIS-31005,CUST-0391,2025-11-08,monthly_maintenance,Nora Bell,filter sock clogged,false,420,service visit should feel routine and stabilize the account
VIS-31006,CUST-0391,2025-12-08,monthly_maintenance,Rosa Kim,filter sock clogged,false,420,service visit should feel routine and stabilize the account
VIS-31007,CUST-0391,2026-01-04,monthly_maintenance,Ari Patel,filter sock clogged,false,420,service visit should feel routine and stabilize the account
VIS-31008,CUST-0391,2026-01-31,monthly_maintenance,Ari Patel,sump evaporation swings,true,420,service visit should feel routine and stabilize the account
VIS-31009,CUST-0391,2026-02-27,monthly_maintenance,Ari Patel,sump evaporation swings,true,420,service visit should feel routine and stabilize the account
VIS-31010,CUST-0391,2026-03-27,monthly_maintenance,Mei Chen,top-off reservoir running dry,false,420,service visit should feel routine and stabilize the account
